name,code,source,symbol,return_start,cache_version,date,close,open,high,low,volume,amount,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-07,1585.1037,1679.8625,1686.2606,1579.3006,869.14,74.64,0.008616291479231819,sliced_to_match_收益md,-0.07383868283585948,-7.383868283585948,0.35238490059085636,35.238490059085635
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-08,1636.6872,1638.6996,1655.6471,1569.8597,3621.04,320.76,0.008616291479231819,sliced_to_match_收益md,0.03254266582053922,3.254266582053922,0.39639511047152776,39.63951104715277
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-11,1545.7663,1599.7863,1625.6278,1545.7663,3482.77,285.39,0.008616291479231819,sliced_to_match_收益md,-0.0555517877820515,-5.55517877820515,0.3188228656347192,31.88228656347192
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-12,1543.5364,1562.5974,1562.5974,1523.3768,2549.58,199.79,0.008616291479231819,sliced_to_match_收益md,-0.0014425854671563654,-0.14425854671563654,0.3169203509350009,31.692035093500092
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-13,1517.1186,1554.6495,1573.0533,1517.1186,2485.51,195.04,0.008616291479231819,sliced_to_match_收益md,-0.017115113061149656,-1.7115113061149656,0.2943811102362195,29.43811102362195
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-14,1538.876,1480.0717,1544.1358,1478.375,2644.81,207.01,0.008616291479231819,sliced_to_match_收益md,0.014341265079737209,1.4341265079737209,0.3129441728523217,31.294417285232168
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-15,1471.3553,1523.4592,1530.3665,1464.5128,2527.07,193.46,0.008616291479231819,sliced_to_match_收益md,-0.04387663463462943,-4.387663463462943,0.2553366010844147,25.53366010844147
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-18,1467.9039,1449.2847,1485.8245,1448.2705,1963.2,152.85,0.008616291479231819,sliced_to_match_收益md,-0.002345728458652996,-0.23457284586529958,0.25239192229406227,25.23919222940623
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-19,1512.0747,1467.4923,1513.9862,1465.5102,2274.32,184.13,0.008616291479231819,sliced_to_match_收益md,0.030091070675675624,3.0091070675675624,0.29007773614145815,29.007773614145815
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-20,1498.9121,1500.7692,1514.2684,1478.3287,2479.52,199.11,0.008616291479231819,sliced_to_match_收益md,-0.008704993212306222,-0.8704993212306222,0.2788476182049995,27.884761820499946
