name,code,source,symbol,return_start,cache_version,date,close,open,high,low,volume,amount,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-11-24,1303.62,,,,2183.39,231.5,0.00768074913344563,sliced_to_match_收益md,0.018851113716295442,1.8851113716295442,0.11345330930397468,11.345330930397468
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-11-25,1324.52,,,,2156.54,226.07,0.00768074913344563,sliced_to_match_收益md,0.016032279345208122,1.6032279345208122,0.13130450379658232,13.130450379658232
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-11-26,1326.75,,,,2178.11,225.29,0.00768074913344563,sliced_to_match_收益md,0.0016836287862773691,0.1683628786277369,0.13320920062521946,13.320920062521946
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-11-27,1330.53,,,,2330.84,249.3,0.00768074913344563,sliced_to_match_收益md,0.0028490672696439567,0.2849067269643957,0.13643778986838018,13.643778986838019
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-11-28,1334.25,,,,2491.18,261.46,0.00768074913344563,sliced_to_match_收益md,0.002795878334197699,0.2795878334197699,0.1396151316632368,13.96151316632368
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-01,1333.71,,,,2594.77,277.11,0.00768074913344563,sliced_to_match_收益md,-0.000404721753794246,-0.0404721753794246,0.13915390462849953,13.915390462849953
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-02,1356.87,,,,2459.85,262.07,0.00768074913344563,sliced_to_match_收益md,0.017365094360842992,1.7365094360842992,0.15893541967389613,15.893541967389613
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-03,1376.26,,,,3470.78,379.99,0.00768074913344563,sliced_to_match_收益md,0.014290241511714541,1.429024151171454,0.1754968867175164,17.54968867175164
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-04,1416.3,,,,3429.85,361.59,0.00768074913344563,sliced_to_match_收益md,0.02909333992123586,2.909333992123586,0.20969601721914355,20.969601721914355
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-05,1388.13,,,,3897.5,408.65,0.00768074913344563,sliced_to_match_收益md,-0.019889853844524352,-1.9889853844524352,0.18563534024035167,18.563534024035167
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-08,1440.9,,,,3685.48,388.82,0.00768074913344563,sliced_to_match_收益md,0.038015171489701904,3.8015171489701904,0.2307074710238397,23.07074710238397
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-09,1402.78,,,,5510.73,591.22,0.00768074913344563,sliced_to_match_收益md,-0.026455687417586304,-2.6455687417586304,0.19814825886794485,19.814825886794484
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-10,1470.69,,,,3717.41,393.69,0.00768074913344563,sliced_to_match_收益md,0.04841101241819823,4.841101241819823,0.2561518291068434,25.615182910684343
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-11,1478.92,,,,3533.69,381.29,0.00768074913344563,sliced_to_match_收益md,0.005596012755917368,0.5596012755917368,0.26318127076589426,26.318127076589427
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-12,1483.88,,,,2694.84,307.9,0.00768074913344563,sliced_to_match_收益md,0.0033537987179834694,0.33537987179834694,0.2674177264923696,26.74177264923696
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-15,1490.29,,,,4183.51,390.06,0.00768074913344563,sliced_to_match_收益md,0.004319756314526746,0.4319756314526746,0.27289266221952824,27.289266221952822
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-16,1502.59,,,,4147.69,374.28,0.00768074913344563,sliced_to_match_收益md,0.008253427185312967,0.8253427185312967,0.2833983891218763,28.33983891218763
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-17,1499.33,,,,4296.06,385.09,0.00768074913344563,sliced_to_match_收益md,-0.002169587179470134,-0.21695871794701338,0.28061394443068477,28.061394443068476
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-18,1507.89,,,,3851.12,343.95,0.00768074913344563,sliced_to_match_收益md,0.005709216783496673,0.5709216783496673,0.28792524705540834,28.792524705540835
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-19,1555.66,,,,5738.73,501.6,0.00768074913344563,sliced_to_match_收益md,0.03168002971039008,3.168002971039008,0.32872675714688526,32.872675714688526
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-22,1576.93,,,,7156.67,630.08,0.00768074913344563,sliced_to_match_收益md,0.013672653407556856,1.3672653407556856,0.3468939775707016,34.68939775707016
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-23,1502.06,,,,4103.78,353.53,0.00768074913344563,sliced_to_match_收益md,-0.047478328143925275,-4.7478328143925275,0.2829457033285232,28.29457033285232
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-24,1477.55,,,,3566.62,304.59,0.00768074913344563,sliced_to_match_收益md,-0.016317590509034252,-1.6317590509034252,0.2620111206962834,26.20111206962834
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-25,1520.3,,,,3304.57,286.64,0.00768074913344563,sliced_to_match_收益md,0.028933031031098677,2.8933031031098677,0.29852492761298066,29.852492761298066
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-26,1547.13,,,,3878.15,349.87,0.00768074913344563,sliced_to_match_收益md,0.017647832664605678,1.7647832664605678,0.32144107824631374,32.14410782463138
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-29,1555.26,,,,4243.73,398.19,0.00768074913344563,sliced_to_match_收益md,0.005254891314886212,0.5254891314886212,0.32838510749152405,32.838510749152405
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-30,1540.25,,,,3439.93,341.25,0.00768074913344563,sliced_to_match_收益md,-0.009651119426976829,-0.9651119426976829,0.31556470417410587,31.556470417410587
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2014-12-31,1573.62,,,,3789.1,370.06,0.00768074913344563,sliced_to_match_收益md,0.021665314072390807,2.1665314072390807,0.3440668266725897,34.40668266725897
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-05,1652.37,,,,5780.33,579.63,0.00768074913344563,sliced_to_match_收益md,0.05004384794295946,5.004384794295946,0.4113291025717689,41.13291025717689
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-06,1657.09,,,,5597.64,594.41,0.00768074913344563,sliced_to_match_收益md,0.0028565030834497573,0.28565030834497573,0.41536056850502745,41.536056850502746
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-07,1656.89,,,,4089.97,406.65,0.00768074913344563,sliced_to_match_收益md,-0.00012069350487897701,-0.012069350487897701,0.41518974367734707,41.51897436773471
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-08,1618.04,,,,3819.87,367.24,0.00768074913344563,sliced_to_match_收益md,-0.023447543288932948,-2.344754328893295,0.3820070209004185,38.20070209004185
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-09,1593.3,,,,3604.22,363.2,0.00768074913344563,sliced_to_match_收益md,-0.015290104076537081,-1.529010407653708,0.36087598971634605,36.087598971634606
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-12,1556.19,,,,3108.4,295.21,0.00768074913344563,sliced_to_match_收益md,-0.02329128224439836,-2.329128224439836,0.3291794429402377,32.91794429402377
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-13,1561.25,,,,1872.88,197.17,0.00768074913344563,sliced_to_match_收益md,0.003251530982720574,0.3251530982720574,0.33350131108055314,33.350131108055315
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-14,1552.55,,,,1904.6,199.71,0.00768074913344563,sliced_to_match_收益md,-0.005572457966373179,-0.5572457966373179,0.3260704310764533,32.607043107645325
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-15,1591.39,,,,2190.07,219.31,0.00768074913344563,sliced_to_match_收益md,0.02501690766803022,2.501690766803022,0.3592446126119979,35.924461261199795
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-16,1598.8,,,,2535.93,264.51,0.00768074913344563,sliced_to_match_收益md,0.004656306750702166,0.4656306750702166,0.3655736724775587,36.55736724775587
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-19,1472.82,,,,3703.34,360.04,0.00768074913344563,sliced_to_match_收益md,-0.07879659744808609,-7.87965974480861,0.2579711135216398,25.79711135216398
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-20,1504.38,,,,2706.03,266.78,0.00768074913344563,sliced_to_match_收益md,0.021428280441601943,2.1428280441601943,0.2849272713296158,28.492727132961583
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-21,1553.82,,,,3076.29,311.86,0.00768074913344563,sliced_to_match_收益md,0.032864037011925085,3.2864037011925085,0.3271551687322243,32.71551687322243
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-22,1566.64,,,,2533.42,257.64,0.00768074913344563,sliced_to_match_收益md,0.008250633921561112,0.8250633921561112,0.33810504018654153,33.81050401865415
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-23,1571.8,,,,2641.51,274.81,0.00768074913344563,sliced_to_match_收益md,0.003293673083797133,0.3293673083797133,0.34251232074069726,34.251232074069726
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-26,1605.04,,,,2661.43,275.58,0.00768074913344563,sliced_to_match_收益md,0.021147728718666547,2.1147728718666547,0.37090340710118896,37.090340710118895
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-27,1586.79,,,,3286.52,341.09,0.00768074913344563,sliced_to_match_收益md,-0.011370433135622804,-1.1370433135622804,0.35531564157534734,35.53156415753473
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-28,1570.27,,,,2640.71,258.01,0.00768074913344563,sliced_to_match_收益md,-0.010410955450941839,-1.041095545094184,0.3412055108089418,34.12055108089418
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-29,1568.27,,,,3097.77,285.09,0.00768074913344563,sliced_to_match_收益md,-0.0012736663121628577,-0.12736663121628577,0.3394972625321373,33.94972625321373
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-01-30,1545.4,,,,2406.94,234.14,0.00768074913344563,sliced_to_match_收益md,-0.014582948089295833,-1.4582948089295833,0.3199634434868772,31.99634434868772
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-02-02,1512.12,,,,2187.78,212.89,0.00768074913344563,sliced_to_match_收益md,-0.021534877701566035,-2.1534877701566035,0.2915381921608493,29.15381921608493
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-02-03,1540.56,,,,1806.03,185.49,0.00768074913344563,sliced_to_match_收益md,0.018808031108642265,1.8808031108642265,0.31582948265701005,31.582948265701006
中证全指自由现金流指数（100）,932365,csindex,932365CNY010,2014-09-02,2026-05-03-total-return-only-v4,2015-02-04,1533.27,,,,2167.69,213.88,0.00768074913344563,sliced_to_match_收益md,-0.004732045489951653,-0.4732045489951653,0.3096029176880575,30.960291768805746
