Trade Date,Index Value
2018-11-15,6769.87256511346
2018-11-14,6830.90573792526
2018-11-13,6829.09763989179
2018-11-12,7039.14916689662
2018-11-09,7158.59078087744
2018-11-08,7203.13299585457
2018-11-07,6988.84763035862
2018-11-06,6937.08939024916
2018-11-05,6965.29400790089
2018-11-02,7069.17115926308
2018-11-01,6967.09572325325
2018-10-31,6810.12107309607
2018-10-30,6713.90177709398
2018-10-29,6852.40433831557
2018-10-26,7016.38933889921
2018-10-25,6789.1543077741
2018-10-24,7118.67447263422
2018-10-23,7141.21265301328
2018-10-22,7107.23297888391
2018-10-19,7116.08832398329
2018-10-18,7278.63113591814
2018-10-17,7276.42631756871
2018-10-16,7068.67059407769
2018-10-15,7157.20854475395
2018-10-12,6964.02647844132
2018-10-11,7044.49552330628
2018-10-10,7371.6153586552
2018-10-09,7352.8231250322
2018-10-08,7399.00713444714
2018-10-05,7490.00360221288
2018-10-04,7637.42579742558
2018-10-03,7628.27827323647
2018-10-02,7645.45308659644
2018-10-01,7627.64991561425
2018-09-28,7629.57242754301
2018-09-27,7563.08645285727
2018-09-26,7563.19385086362
2018-09-25,7548.75068817363
2018-09-24,7531.0718619678
2018-09-21,7569.03454837019
2018-09-20,7490.32305858542
2018-09-19,7494.39938496348
2018-09-18,7434.72945256865
2018-09-17,7545.49630739375
2018-09-14,7561.68653787626
2018-09-13,7488.06459032662
2018-09-12,7507.87223516049
2018-09-11,7447.67609222434
2018-09-10,7430.26066832505
2018-09-07,7453.16718044218
2018-09-06,7523.25959075142
2018-09-05,7622.3223658657
2018-09-04,7654.5535572866
2018-08-31,7642.66990747001
2018-08-30,7660.17966539726
2018-08-29,7570.24551287359
2018-08-28,7559.13289311642
2018-08-27,7485.40405025333
2018-08-24,7413.83805391179
2018-08-23,7424.59561363486
2018-08-22,7397.2257097391
2018-08-21,7371.41785280801
2018-08-20,7377.54415873242
2018-08-17,7374.29478008289
2018-08-16,7354.66125683032
2018-08-15,7447.16789199026
2018-08-14,7401.1694128933
2018-08-13,7408.30397731253
2018-08-10,7466.96198271389
2018-08-09,7469.54496418625
2018-08-08,7462.65309281126
2018-08-07,7438.99469627834
2018-08-06,7395.48852343939
2018-08-03,7372.14808005171
2018-08-02,7272.88738304044
2018-08-01,7231.98321694363
2018-07-31,7193.10289197146
2018-07-30,7296.78093330593
2018-07-27,7400.74810739604
2018-07-26,7508.58635095234
2018-07-25,7406.24779465255
2018-07-24,7371.78014238243
2018-07-23,7350.22688918238
2018-07-20,7352.35748632709
2018-07-19,7390.12594862918
2018-07-18,7403.89139450535
2018-07-17,7357.89858399588
2018-07-16,7375.81650528925
2018-07-13,7366.25023896908
2018-07-12,7243.97977499375
2018-07-11,7282.59897062266
2018-07-10,7276.00140623215
2018-07-09,7207.33382715029
2018-07-06,7101.04681535357
2018-07-05,7014.55429699404
2018-07-03,7097.8194661755
2018-07-02,7040.801687649
2018-06-29,7031.60386822003
2018-06-28,6969.67363984416
2018-06-27,7068.19540755846
2018-06-26,7038.17063338459
2018-06-25,7197.51187989023
2018-06-22,7217.48813583358
2018-06-21,7280.70466462029
2018-06-20,7228.04342889274
2018-06-19,7251.4075589674
2018-06-18,7255.75584541632
2018-06-15,7279.59195438507
2018-06-14,7205.25572963234
2018-06-13,7209.18281892337
2018-06-12,7168.47890902727
2018-06-11,7152.62090558617
2018-06-08,7152.83022853434
2018-06-07,7210.0817063868
2018-06-06,7166.75239033096
2018-06-05,7143.57016978322
2018-06-04,7083.92519454634
2018-06-01,6967.72942725367
2018-05-31,6976.36679835262
2018-05-30,6926.54391189334
2018-05-29,6960.91879016697
2018-05-25,6949.69859196143
2018-05-24,6953.63070915521
2018-05-23,6893.62010447589
2018-05-22,6905.53226286382
2018-05-21,6866.25393621244
2018-05-18,6901.63254473425
2018-05-17,6929.96537771295
2018-05-16,6888.53576549763
2018-05-15,6964.37270154368
2018-05-14,6952.56314071841
2018-05-11,6963.54764502407
2018-05-10,6893.21418596693
2018-05-09,6815.48258329498
2018-05-08,6821.8738030297
2018-05-07,6769.11596686622
2018-05-04,6643.47932223757
2018-05-03,6644.47827102938
2018-05-02,6681.96065390959
2018-05-01,6605.56958973691
2018-04-30,6656.35328586781
2018-04-27,6649.65366716274
2018-04-26,6513.94050810355
2018-04-25,6509.04861483022
2018-04-24,6648.80305527496
2018-04-23,6667.75096355927
2018-04-20,6774.88746779653
2018-04-19,6833.21269517166
2018-04-18,6816.36863219137
2018-04-17,6675.17874877706
2018-04-16,6628.34236722495
2018-04-13,6656.25507589591
2018-04-12,6583.44381296572
2018-04-11,6615.87245152463
2018-04-10,6472.34441153142
2018-04-09,6433.21319818526
2018-04-06,6594.83815468339
2018-04-05,6560.05967485432
2018-04-04,6458.83109193646
2018-04-03,6390.83693959558
2018-04-02,6581.12622060129
2018-03-29,6460.81021954752
2018-03-28,6529.84121821795
2018-03-27,6753.83222559364
2018-03-26,6508.08921898261
2018-03-23,6682.25518016731
2018-03-22,6853.45208808965
2018-03-21,6885.91979209821
2018-03-20,6864.88224693354
2018-03-19,7019.94890001735
2018-03-16,7030.96965735807
2018-03-15,7040.98089371178
2018-03-14,7046.51113207802
2018-03-13,7131.12090164012
2018-03-12,7101.18023123146
2018-03-09,6966.42761053944
2018-03-08,6929.38525620206
2018-03-07,6913.02194895328
2018-03-06,6881.28303978589
2018-03-05,6811.0399275416
2018-03-02,6750.54207765618
2018-03-01,6854.41735463393
2018-02-28,6900.3504222028
2018-02-27,6989.09712248089
2018-02-26,6896.60120380682
2018-02-23,6761.85464152323
2018-02-22,6759.26006039102
2018-02-21,6779.69491277173
2018-02-20,6770.66346444689
2018-02-16,6794.92198444469
2018-02-15,6675.03153226209
2018-02-14,6553.864281489
2018-02-13,6523.85129858963
2018-02-12,6412.68031374464
2018-02-09,6306.09994986701
2018-02-08,6582.02251896905
2018-02-07,6665.97888167092
2018-02-06,6495.91887240815
2018-02-05,6760.28987581326
2018-02-02,6901.5039284828
2018-02-01,6949.98684252214
2018-01-31,6930.72731688588
2018-01-30,6988.31542500318
2018-01-29,7022.97117922277
2018-01-26,6916.30432478587
2018-01-25,6919.3524508618
2018-01-24,6963.46297208104
2018-01-23,6906.27806797616
2018-01-22,6834.32937527557
2018-01-19,6811.37810841811
2018-01-18,6810.28339322807
2018-01-17,6737.13713542381
2018-01-16,6758.5409834077
2018-01-12,6708.49226363366
2018-01-11,6662.65828290789
2018-01-10,6677.93553974406
2018-01-09,6676.63139805532
2018-01-08,6653.29053218243
2018-01-05,6584.57779824658
2018-01-04,6575.80268762984
2018-01-03,6511.3424006807
2018-01-02,6396.4221665775
2017-12-29,6441.42051573381
2017-12-28,6435.15211233892
2017-12-27,6433.16201092528
2017-12-26,6465.16566233739
2017-12-22,6472.68765600547
2017-12-21,6472.4824683532
2017-12-20,6480.66760582
2017-12-19,6513.26837455875
2017-12-18,6466.3203731112
2017-12-15,6389.90684615244
2017-12-14,6394.66650421124
2017-12-13,6383.65217131287
2017-12-12,6393.88816312027
2017-12-11,6344.56851293682
2017-12-08,6316.27779807503
2017-12-07,6293.05352536184
2017-12-06,6265.11095629087
2017-12-05,6263.70122515572
2017-12-04,6337.87399930501
2017-12-01,6365.56374173115
2017-11-30,6311.37498353514
2017-11-29,6422.55733229558
2017-11-28,6405.96553383804
2017-11-27,6409.28669653511
2017-11-24,6386.11942989047
2017-11-22,6378.62807696101
2017-11-21,6308.60859643877
2017-11-20,6314.5103380809
2017-11-17,6339.14051892228
2017-11-16,6258.35865253158
2017-11-15,6293.64172280195
2017-11-14,6316.1768617863
2017-11-13,6309.06582255245
2017-11-10,6312.2072389426
2017-11-09,6345.81110683209
2017-11-08,6320.77713959419
2017-11-07,6313.60737712485
2017-11-06,6295.58136280113
2017-11-03,6236.39095651637
2017-11-02,6248.64563448481
2017-11-01,6248.55714948895
2017-10-31,6227.59060311882
2017-10-30,6213.46766688484
2017-10-27,6037.87198067884
2017-10-26,6055.0414953984
2017-10-25,6080.21837237061
2017-10-24,6067.83197553259
2017-10-23,6108.81620865425
2017-10-20,6092.61576337927
2017-10-19,6114.35165232727
2017-10-18,6122.61058316419
2017-10-17,6114.52580997619
2017-10-16,6092.45287864607
2017-10-13,6069.98819733085
2017-10-12,6081.25003250091
2017-10-11,6063.52165405174
2017-10-10,6058.5308960904
2017-10-09,6064.57150996293
2017-10-06,6057.1430023077
2017-10-05,5998.83603006639
2017-10-04,5995.06020206939
2017-10-03,5981.91775963417
2017-10-02,5979.29846688572
2017-09-29,5933.06867286739
2017-09-28,5937.79063856054
2017-09-27,5881.33630526053
2017-09-26,5867.34786967153
2017-09-25,5932.32074472307
2017-09-22,5934.91341534738
2017-09-21,5973.60468310487
2017-09-20,5991.07813722611
2017-09-19,5981.11787855329
2017-09-18,5987.99899780598
2017-09-15,5968.81756166167
2017-09-14,6004.38028694997
2017-09-13,5995.63506275991
2017-09-12,5980.52515411283
2017-09-11,5913.36845943878
2017-09-08,5964.31163309062
2017-09-07,5951.12591107834
2017-09-06,5932.7307839081
2017-09-05,5987.90026317836
2017-09-01,5988.60397717656
2017-08-31,5932.90031594079
2017-08-30,5862.13719837998
2017-08-29,5838.08146701138
2017-08-28,5822.53268960088
2017-08-25,5834.44046972261
2017-08-24,5851.78325130117
2017-08-23,5873.3326521868
2017-08-22,5786.53694475894
2017-08-21,5790.90875240902
2017-08-18,5796.31751817971
2017-08-17,5917.41995022131
2017-08-16,5907.73018459674
2017-08-15,5908.16694565584
2017-08-14,5831.53252160541
2017-08-11,5788.19249591267
2017-08-10,5919.39149269229
2017-08-09,5926.35186682204
2017-08-08,5934.72819786569
2017-08-07,5899.90517909258
2017-08-04,5891.19735435342
2017-08-03,5914.23013412436
2017-08-02,5895.17084747692
2017-08-01,5880.32658866995
2017-07-31,5908.91561857358
2017-07-28,5917.02766047537
2017-07-27,5950.73387526486
2017-07-26,5930.64559685972
2017-07-25,5941.36905476731
2017-07-24,5921.52482140251
2017-07-21,5921.22321879062
2017-07-20,5916.1621663904
2017-07-19,5880.09516340439
2017-07-18,5839.73642608153
2017-07-17,5838.08312527143
2017-07-14,5793.35594819278
2017-07-13,5778.95033070409
2017-07-12,5709.79928760089
2017-07-11,5694.15204902022
2017-07-10,5656.46962139336
2017-07-07,5597.90460244052
2017-07-06,5648.81639670262
2017-07-05,5596.9559352142
2017-07-03,5646.91767508938
2017-06-30,5653.02121884924
2017-06-29,5753.03233293754
2017-06-28,5671.59827870228
2017-06-27,5777.58822826988
2017-06-26,5803.10548337849
2017-06-23,5779.86964647496
2017-06-22,5782.39372685259
2017-06-21,5726.31077577106
2017-06-20,5772.22253993745
2017-06-19,5681.47924317581
2017-06-16,5700.88544379596
2017-06-15,5727.06646783928
2017-06-14,5751.81738723003
2017-06-13,5708.1796973285
2017-06-12,5741.94413021679
2017-06-09,5885.29596961743
2017-06-08,5877.5895260818
2017-06-07,5856.7685434561
2017-06-06,5878.11671537577
2017-06-05,5881.45835943265
2017-06-02,5816.5114828393
2017-06-01,5788.80157613024
2017-05-31,5794.63177119684
2017-05-30,5788.35900140618
2017-05-26,5778.37433666833
2017-05-25,5730.30142497454
2017-05-24,5703.34608707333
2017-05-23,5699.40410388453
2017-05-22,5651.56387408612
2017-05-19,5626.31011969301
2017-05-18,5580.54835227592
2017-05-17,5724.43711476189
2017-05-16,5704.47917129457
2017-05-15,5686.80974260612
2017-05-12,5674.21784143795
2017-05-11,5681.68025034747
2017-05-10,5678.30944478422
2017-05-09,5659.06893172641
2017-05-08,5646.09425503219
2017-05-05,5626.31619672478
2017-05-04,5625.15825442731
2017-05-03,5644.06831646548
2017-05-02,5629.63162483147
2017-05-01,5583.52963380939
2017-04-28,5571.28260470186
2017-04-27,5541.08574378324
2017-04-26,5548.19371952401
2017-04-25,5508.03327457944
2017-04-24,5442.04887952194
2017-04-21,5443.53167460875
2017-04-20,5399.63589991334
2017-04-19,5391.65581121311
2017-04-18,5399.19577393321
2017-04-17,5353.5859694391
2017-04-13,5377.0303377059
2017-04-12,5398.39897268296
2017-04-11,5421.67938839281
2017-04-10,5418.3694495547
2017-04-07,5420.87987737897
2017-04-06,5418.52431308185
2017-04-05,5440.40732378893
2017-04-04,5432.20014005668
2017-04-03,5436.23245595408
2017-03-31,5439.74183172511
2017-03-30,5430.26774561008
2017-03-29,5407.20836959846
2017-03-28,5374.27312154381
2017-03-27,5363.99539891898
2017-03-24,5355.14307568898
2017-03-23,5367.55494340156
2017-03-22,5332.53262619396
2017-03-21,5413.30794628589
2017-03-20,5408.76370934514
2017-03-17,5412.07959482415
2017-03-16,5416.25180501992
2017-03-15,5382.1674058368
2017-03-14,5394.57292344736
2017-03-13,5385.89898313979
2017-03-10,5363.9820272959
2017-03-09,5359.80453550462
2017-03-08,5351.28112175748
2017-03-07,5360.31273888976
2017-03-06,5373.47782475347
2017-03-03,5363.25860522213
2017-03-02,5390.98917434546
2017-03-01,5330.30509733761
2017-02-28,5347.54927856961
2017-02-27,5343.31439135142
2017-02-24,5332.37252359508
2017-02-23,5352.13372269345
2017-02-22,5350.72512363318
2017-02-21,5324.72061805735
2017-02-17,5300.63873753923
2017-02-16,5302.39256396658
2017-02-15,5271.07231902197
2017-02-14,5256.81559954093
2017-02-13,5226.68579303158
2017-02-10,5212.15593255189
2017-02-09,5196.5769505544
2017-02-08,5185.87737212889
2017-02-07,5167.96257111738
2017-02-06,5161.59753411121
2017-02-03,5147.70163984484
2017-02-02,5152.68710729292
2017-02-01,5116.76760416182
2017-01-31,5129.32856689217
2017-01-30,5168.06036835276
2017-01-27,5156.9218798325
2017-01-26,5151.47135260666
2017-01-25,5101.06413617387
2017-01-24,5065.70034449506
2017-01-23,5063.19685050932
2017-01-20,5051.1676746683
2017-01-19,5055.85130221621
2017-01-18,5044.65241517659
2017-01-17,5059.50951308783
2017-01-13,5041.42650754979
2017-01-12,5050.21018927498
2017-01-11,5035.16766327241
2017-01-10,5024.89937341294
2017-01-09,5007.07655503776
2017-01-06,4964.95253338449
2017-01-05,4937.20496952453
2017-01-04,4911.33364583524
2017-01-03,4863.61956953382
2016-12-30,4918.2825388392
2016-12-29,4926.28592488656
2016-12-28,4965.80747993892
2016-12-27,4940.02347591605
2016-12-23,4934.39106364791
2016-12-22,4948.90491243128
2016-12-21,4953.80281670153
2016-12-20,4934.84714870594
2016-12-19,4914.86402190436
2016-12-16,4933.40668095296
2016-12-15,4921.21844833817
2016-12-14,4935.83755485209
2016-12-13,4874.29750368038
2016-12-12,4895.90360813638
2016-12-09,4859.18592503734
2016-12-08,4851.93943073294
2016-12-07,4788.67141302218
2016-12-06,4778.14082616372
2016-12-05,4739.37243503628
2016-12-02,4734.09600818163
2016-12-01,4810.81383420883
2016-11-30,4873.20931539499
2016-11-29,4857.02085290132
2016-11-28,4870.01701194617
2016-11-25,4853.86211576721
2016-11-23,4873.84171346226
2016-11-22,4858.99818904946
2016-11-21,4808.0415485612
2016-11-18,4826.58763640786
2016-11-17,4792.26821650867
2016-11-16,4764.47411988049
2016-11-15,4702.04481940143
2016-11-14,4751.95088475718
2016-11-11,4747.02778921973
2016-11-10,4825.18391561242
2016-11-09,4804.91998957003
2016-11-08,4773.72896907759
2016-11-07,4660.45635139319
2016-11-04,4679.1032042742
2016-11-03,4726.90656188547
2016-11-02,4766.93664648677
2016-11-01,4801.27071159282
2016-10-31,4805.5931857332
2016-10-28,4836.44733732471
2016-10-27,4860.59293901281
2016-10-26,4891.45459311281
2016-10-25,4909.96873262327
2016-10-24,4851.86083654086
2016-10-21,4832.70987141145
2016-10-20,4836.60969478736
2016-10-19,4839.72098214893
2016-10-18,4796.16960626599
2016-10-17,4808.48505463806
2016-10-14,4803.10189344379
2016-10-13,4819.6349392088
2016-10-12,4821.91356575869
2016-10-11,4893.76746332124
2016-10-10,4864.52258172823
2016-10-07,4873.92396514828
2016-10-06,4877.74904695102
2016-10-05,4859.46713610497
2016-10-04,4866.62511828262
2016-10-03,4875.69695708434
2016-09-30,4838.29980426871
2016-09-29,4875.26834740087
2016-09-28,4866.70620739708
2016-09-27,4817.16736285349
2016-09-26,4858.90857243483
2016-09-23,4891.36272275378
2016-09-22,4853.74812100361
2016-09-21,4805.21967992188
2016-09-20,4796.07098769112
2016-09-19,4818.05360373399
2016-09-16,4819.8967169575
2016-09-15,4746.06311980243
2016-09-14,4722.84460851823
2016-09-13,4764.65221216257
2016-09-12,4681.53483335915
2016-09-09,4803.99801770289
2016-09-08,4831.86145882041
2016-09-07,4829.51205016467
2016-09-06,4798.74091421786
2016-09-02,4783.93841998019
2016-09-01,4771.05458529784
2016-08-31,4775.99492860019
2016-08-30,4791.08627854704
2016-08-29,4783.6937835531
2016-08-26,4775.42500798572
2016-08-25,4783.48535884928
2016-08-24,4818.47966966463
2016-08-23,4808.55798128322
2016-08-22,4806.13818466914
2016-08-19,4808.68417883244
2016-08-18,4805.45293375861
2016-08-17,4797.18738838054
2016-08-16,4827.11551906301
2016-08-15,4807.075998502
2016-08-12,4803.3141315189
2016-08-11,4783.39304456335
2016-08-10,4795.74872460729
2016-08-09,4784.74312830882
2016-08-08,4791.20963071686
2016-08-05,4743.81222021218
2016-08-04,4734.32892099661
2016-08-03,4719.21249238871
2016-08-02,4756.03919691498
2016-08-01,4730.23079884261
2016-07-29,4721.40881896157
2016-07-28,4702.884570278
2016-07-27,4672.11202948618
2016-07-26,4665.92834014185
2016-07-25,4666.07148876526
2016-07-22,4647.01584491467
2016-07-21,4657.19988090372
2016-07-20,4603.28418642482
2016-07-19,4619.68019659774
2016-07-18,4589.82827441165
2016-07-15,4596.4884502382
2016-07-14,4565.77055333505
2016-07-13,4577.61191123962
2016-07-12,4554.70967709479
2016-07-11,4528.3643064336
2016-07-08,4459.58436778966
2016-07-07,4444.70243898655
2016-07-06,4410.74703927821
2016-07-05,4437.44450685337
2016-07-01,4417.69853000143
2016-06-30,4364.7376994437
2016-06-29,4290.46750380616
2016-06-28,4201.0545510103
2016-06-27,4285.70095241617
2016-06-24,4467.48152351776
2016-06-23,4404.72633654425
2016-06-22,4413.40423334597
2016-06-21,4400.15816809828
2016-06-20,4374.38050665874
2016-06-17,4424.23340286999
2016-06-16,4409.50957233581
2016-06-15,4424.91142798523
2016-06-14,4422.75936022931
2016-06-13,4461.04950201262
2016-06-10,4512.68935303826
2016-06-09,4520.62861955424
2016-06-08,4513.0868697376
2016-06-07,4523.63328629849
2016-06-06,4509.79250371875
2016-06-03,4531.34911916685
2016-06-02,4520.06827373417
2016-06-01,4523.8928337975
2016-05-31,4512.54124156993
2016-05-27,4487.96051946478
2016-05-26,4476.43395027845
2016-05-25,4444.29682265864
2016-05-24,4355.09923181925
2016-05-23,4362.90287739592
2016-05-20,4315.57866157263
2016-05-19,4338.23234407478
2016-05-18,4322.55675546458
2016-05-17,4380.48356297139
2016-05-16,4326.53057234144
2016-05-13,4342.80882592756
2016-05-12,4361.03327603709
2016-05-11,4402.03798430715
2016-05-10,4341.23066350467
2016-05-09,4330.16816049949
2016-05-06,4309.48461556546
2016-05-05,4312.01395740766
2016-05-04,4341.39209474904
2016-05-03,4381.30394597067
2016-05-02,4341.29912504397
2016-04-29,4363.9927034173
2016-04-28,4416.63461243103
2016-04-27,4452.96564925675
2016-04-26,4474.1314715229
2016-04-25,4474.19202146973
2016-04-22,4540.7985169292
2016-04-21,4540.43819679306
2016-04-20,4537.08971856493
2016-04-19,4565.42140462672
2016-04-18,4543.16119060811
2016-04-15,4554.62453515604
2016-04-14,4554.72203353243
2016-04-13,4496.04465589097
2016-04-12,4458.70535946681
2016-04-11,4474.92537082381
2016-04-08,4475.28543376163
2016-04-07,4543.7811975453
2016-04-06,4470.74794004395
2016-04-05,4511.70364807755
2016-04-04,4532.08205180123
2016-04-01,4483.65516650001
2016-03-31,4490.87570947483
2016-03-30,4467.71860219486
2016-03-29,4398.06557259791
2016-03-28,4405.53236802877
2016-03-24,4402.55889598857
2016-03-23,4437.61890916382
2016-03-22,4426.97707136563
2016-03-21,4410.82787832409
2016-03-18,4400.26317607137
2016-03-17,4404.20183187861
2016-03-16,4367.08170691276
2016-03-15,4367.32897163777
2016-03-14,4361.82982749069
2016-03-11,4286.96631885353
2016-03-10,4293.2323656289
2016-03-09,4265.50954637791
2016-03-08,4303.33356873956
2016-03-07,4329.00043374022
2016-03-04,4325.86205653561
2016-03-03,4334.38638175724
2016-03-02,4333.61426061997
2016-03-01,4201.117820329
2016-02-29,4235.61627875051
2016-02-26,4241.05889650169
2016-02-25,4200.65921449917
2016-02-24,4162.54025527672
2016-02-23,4231.26818858792
2016-02-22,4164.08770087105
2016-02-19,4151.49223364545
2016-02-18,4199.10300787363
2016-02-17,4104.33033100546
2016-02-16,4019.19091870733
2016-02-12,3962.22426151851
2016-02-11,3966.27518580967
2016-02-10,3947.80395611432
2016-02-09,3960.67104705951
2016-02-08,4024.47309477437
2016-02-05,4167.77162445338
2016-02-04,4171.96772586547
2016-02-03,4193.10042694209
2016-02-02,4286.55630277915
2016-02-01,4279.16940332937
2016-01-29,4186.06083970104
2016-01-28,4128.86105250272
2016-01-27,4233.8500493117
2016-01-26,4196.53174865109
2016-01-25,4259.77349911345
2016-01-22,4142.59913870444
2016-01-21,4136.2810127707
2016-01-20,4147.07488183098
2016-01-19,4141.08220550274
2016-01-15,4272.96695149305
2016-01-14,4183.11600598929
2016-01-13,4333.71746742565
2016-01-12,4283.54743988563
2016-01-11,4270.78240871657
2016-01-08,4305.72438355791
2016-01-07,4443.98511587279
2016-01-06,4484.17984260459
2016-01-05,4497.85679686001
2016-01-04,4593.27047901359
2015-12-31,4652.0084862876
2015-12-30,4691.07701384369
2015-12-29,4621.35017166209
2015-12-28,4622.77204372736
2015-12-24,4624.58684890204
2015-12-23,4589.25620702143
2015-12-22,4560.55242868236
2015-12-21,4514.82530408115
2015-12-18,4598.13774936518
2015-12-17,4664.56457316781
2015-12-16,4597.32734812756
2015-12-15,4570.15732437264
2015-12-14,4537.56294284547
2015-12-11,4643.04819684269
2015-12-10,4622.13817268211
2015-12-09,4694.76675461008
2015-12-08,4693.62069113069
2015-12-07,4716.11963754072
2015-12-04,4606.75467303967
2015-12-03,4686.22311669643
2015-12-02,4716.15810185849
2015-12-01,4664.50969646298
2015-11-30,4680.46506428065
2015-11-27,4672.88370624596
2015-11-25,4669.40897702998
2015-11-24,4674.79276949539
2015-11-23,4686.3577840442
2015-11-20,4655.35496063365
2015-11-19,4653.44447106302
2015-11-18,4565.81731298075
2015-11-17,4565.46817309376
2015-11-16,4502.13728165874
2015-11-13,4588.93074017229
2015-11-12,4636.93685831816
2015-11-11,4641.72859554384
2015-11-10,4655.51525207446
2015-11-09,4707.23154896907
2015-11-06,4702.89614064606
2015-11-05,4717.55255766991
2015-11-04,4719.05313588266
2015-11-03,4703.91498107357
2015-11-02,4648.83065011318
2015-10-30,4670.76486471689
2015-10-29,4678.57511166203
2015-10-28,4639.23362028033
2015-10-27,4630.84595925514
2015-10-26,4624.08968523972
2015-10-23,4503.21599643718
2015-10-22,4413.52451464613
2015-10-21,4438.18057689852
2015-10-20,4462.06607515714
2015-10-19,4438.62183756718
2015-10-16,4418.22098054795
2015-10-15,4346.92251935165
2015-10-14,4352.9386264711
2015-10-13,4382.56307272803
2015-10-12,4370.00918824546
2015-10-09,4350.1494292717
2015-10-08,4333.46396765927
2015-10-07,4306.69949789607
2015-10-06,4331.43160489703
2015-10-05,4267.45017309961
2015-10-02,4192.96355278744
2015-10-01,4181.05986460319
2015-09-30,4083.37168833593
2015-09-29,4103.4698271409
2015-09-28,4224.74047791732
2015-09-25,4261.10473062303
2015-09-24,4273.53124893504
2015-09-23,4274.09817277537
2015-09-22,4336.12971962338
2015-09-21,4323.85798192315
2015-09-18,4384.96150299209
2015-09-17,4383.66983899892
2015-09-16,4360.27958524056
2015-09-15,4308.76042835033
2015-09-14,4323.2301655466
2015-09-11,4296.29855366253
2015-09-10,4253.44791762681
2015-09-09,4303.52620438914
2015-09-08,4184.72138087521
2015-09-04,4234.65367484496
2015-09-03,4256.23026517355
2015-09-02,4142.6339574257
2015-09-01,4274.58416960398
2015-08-31,4329.12114547113
2015-08-28,4324.82144861347
2015-08-27,4219.59940496999
2015-08-26,4016.32383805862
2015-08-25,4038.60235825888
2015-08-24,4197.27045876673
2015-08-21,4385.12598520318
2015-08-20,4510.89908990729
2015-08-19,4542.07018235529
2015-08-18,4566.36951856948
2015-08-17,4530.73936783051
2015-08-14,4519.31661695834
2015-08-13,4528.1893236207
2015-08-12,4513.99219966558
2015-08-11,4573.11306596204
2015-08-10,4520.07965567765
2015-08-07,4528.50675113443
2015-08-06,4602.2384250641
2015-08-05,4567.46520849173
2015-08-04,4580.46314285457
2015-08-03,4588.90707127864
2015-07-31,4598.59278460333
2015-07-30,4581.60431932467
2015-07-29,4560.23277447096
2015-07-28,4519.09281528938
2015-07-27,4557.37433626913
2015-07-24,4602.82971316251
2015-07-23,4623.24145806767
2015-07-22,4674.40527338788
2015-07-21,4679.67502983334
2015-07-20,4661.5966633272
2015-07-17,4594.89549942984
2015-07-16,4528.35768940194
2015-07-15,4523.46575227354
2015-07-14,4494.46933177474
2015-07-13,4420.15211629982
2015-07-10,4352.03256912143
2015-07-09,4351.57807552033
2015-07-08,4429.06053248745
2015-07-07,4418.66222413524
2015-07-06,4433.39354189888
2015-07-02,4429.22560936723
2015-07-01,4396.76117465633
2015-06-30,4379.86498159837
2015-06-29,4484.28131214074
2015-06-26,4514.00764367372
2015-06-25,4524.59713658728
2015-06-24,4548.74033331285
2015-06-23,4544.04004413817
2015-06-22,4513.42416994153
2015-06-19,4531.847732814
2015-06-18,4468.98222307291
2015-06-17,4455.89699325725
2015-06-16,4432.91585854129
2015-06-15,4453.79380099738
2015-06-12,4488.47014887358
2015-06-11,4485.462897252
2015-06-10,4427.60809093782
2015-06-09,4431.51463358578
2015-06-08,4477.18504053384
2015-06-05,4487.03062907891
2015-06-04,4519.86300920332
2015-06-03,4508.88576640654
2015-06-02,4521.84664680497
2015-06-01,4508.25285391097
2015-05-29,4535.65742164541
2015-05-28,4546.06013620571
2015-05-27,4472.96027783578
2015-05-26,4527.15712462127
2015-05-22,4529.46712133015
2015-05-21,4505.30024598088
2015-05-20,4503.71844812717
2015-05-19,4512.94812499623
2015-05-18,4494.29046010436
2015-05-15,4495.0371708822
2015-05-14,4426.56013268891
2015-05-13,4420.64694249372
2015-05-12,4438.63538303704
2015-05-11,4458.65015108452
2015-05-08,4401.55175869127
2015-05-07,4379.74759687915
2015-05-06,4409.39361516618
2015-05-05,4482.60962344139
2015-05-04,4479.05619163093
2015-05-01,4414.2521618898
2015-04-30,4488.15204878685
2015-04-29,4515.26506581837
2015-04-28,4525.03540584623
2015-04-27,4536.77828891431
2015-04-24,4477.06705289547
2015-04-23,4460.81339086504
2015-04-22,4435.97639746662
2015-04-21,4417.39677491222
2015-04-20,4351.79871672361
2015-04-17,4418.83116044796
2015-04-16,4424.52948894862
2015-04-15,4397.64483972919
2015-04-14,4409.2082776624
2015-04-13,4422.02239882363
2015-04-10,4403.95336457043
2015-04-09,4375.96043246803
2015-04-08,4344.07949065053
2015-04-07,4350.97952307774
2015-04-06,4316.00654963067
2015-04-02,4311.25732988578
2015-04-01,4333.68836723026
2015-03-31,4382.8187872412
2015-03-30,4332.86151235486
2015-03-27,4315.25795574763
2015-03-26,4329.2872219999
2015-03-25,4430.9854862162
2015-03-24,4445.54468874019
2015-03-23,4458.53837921283
2015-03-20,4426.82469603006
2015-03-19,4422.50195582013
2015-03-18,4375.62504611461
2015-03-17,4370.46817571303
2015-03-16,4314.90007489522
2015-03-13,4336.22732575414
2015-03-12,4305.38135747197
2015-03-11,4329.08153427076
2015-03-10,4412.98872903677
2015-03-09,4399.23095543314
