main_name,main_publish_date,name,index_publish_date,requested_return_start_date,return_start_relation,data_start_date,base_date,effective_return_start_date,visible_start_date,base_close,last_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,source_path,data_note
龙头红利指数（50）,2021-12-17,红利质量指数（50）,2020-05-21,2021-12-17,starts_at_main_publish,2014-06-23,2021-12-17,2021-12-17,2021-12-17,48.449714209908905,2026-04-30,56.50191661180072,16.619710834630652,3.5834971850771113,27.960681412845155,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,龙头红利指数（50）,2021-12-17,2021-12-17,starts_at_main_publish,2011-10-24,2021-12-17,2021-12-17,2021-12-17,5897.39,2026-04-30,8005.24,35.742082514468244,7.248494930135618,19.980398944858614,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_index_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,中证全指自由现金流指数（100）,2024-12-11,2024-12-11,starts_at_index_publish,2014-09-17,2024-12-11,2024-12-11,2024-12-11,7306.83,2026-04-30,9158.95,25.34779103934266,17.75099684504058,14.212171130680007,result/dividend_total_return_indices/csv/中证全指自由现金流指数_100__daily.csv,official_or_project_total_return
港股通央企红利指数（48）,2023-09-13,上证红利指数（50）,2005-01-04,2023-09-13,starts_at_main_publish,2006-06-28,2023-09-13,2023-09-13,2023-09-13,5846.85,2026-04-30,7618.7,30.304351915988946,10.595708921358327,13.759890891911075,result/dividend_total_return_indices/csv/上证红利指数_50__daily.csv,official_or_project_total_return
港股通央企红利指数（48）,2023-09-13,中证红利指数（100）,2008-05-26,2023-09-13,starts_at_main_publish,2005-01-04,2023-09-13,2023-09-13,2023-09-13,9.837655556744147,2026-04-30,12.560321021236712,27.675958451564785,9.741579538840629,14.528946570775126,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,央企红利指数（50）,2012-07-20,2023-09-13,starts_at_main_publish,2017-01-26,2023-09-13,2023-09-13,2023-09-13,2.5322903420816747,2026-04-30,3.4762251672885705,37.2759319703811,12.810719643640024,11.059236199081369,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,国企红利指数（100）,2012-07-20,2023-09-13,starts_at_main_publish,2017-01-24,2023-09-13,2023-09-13,2023-09-13,3.4999368675669387,2026-04-30,4.429445905939979,26.557880143112712,9.37494330693962,14.131696573871167,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,消费红利指数（50）,2013-07-02,2023-09-13,starts_at_main_publish,2015-11-03,2023-09-13,2023-09-13,2023-09-13,6.362512804764124,2026-04-30,5.791693171007222,-8.971606836366341,-3.5131613248603255,26.926025587668857,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,中证红利低波动指数（50）,2013-12-19,2023-09-13,starts_at_main_publish,2017-03-13,2023-09-13,2023-09-13,2023-09-13,18.4605,2026-04-30,23.9599088,29.790140028709967,10.429454901980172,13.48763375171238,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,港股红利指数（30）,2016-06-08,2023-09-13,starts_at_main_publish,2014-11-14,2023-09-13,2023-09-13,2023-09-13,2.100633333333333,2026-04-30,3.862322166666667,83.86465193037023,26.076259731923535,14.488896045183752,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,恒生红利低波动指数（50）,2017-05-08,2023-09-13,starts_at_main_publish,2019-08-12,2023-09-13,2023-09-13,2023-09-13,1115.9285232944248,2026-05-01,1698.0958945423456,52.16887632993341,17.299752979991222,17.194660691762355,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
港股通央企红利指数（48）,2023-09-13,中证红利低波动指数（100）,2017-05-26,2023-09-13,starts_at_main_publish,2015-11-09,2023-09-13,2023-09-13,2023-09-13,19.0656,2026-04-30,23.1923902,21.64521546659952,7.739759174255578,13.602785831888465,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,沪港深红利成长低波动指数（100）,2019-04-25,2023-09-13,starts_at_main_publish,2017-05-19,2023-09-13,2023-09-13,2023-09-13,8087.79,2026-04-30,11850.84,46.52754337093323,15.64506289767753,9.714247770455742,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
港股通央企红利指数（48）,2023-09-13,红利质量指数（50）,2020-05-21,2023-09-13,starts_at_main_publish,2014-06-23,2023-09-13,2023-09-13,2023-09-13,44.15300025939108,2026-04-30,56.50191661180072,27.96846483786366,9.837168664170392,24.472036073057403,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,龙头红利指数（50）,2021-12-17,2023-09-13,starts_at_main_publish,2011-10-24,2023-09-13,2023-09-13,2023-09-13,5837.24,2026-04-30,8005.24,37.140840534225084,12.76846881625664,14.047783822430803,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_main_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
港股通央企红利指数（48）,2023-09-13,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
